EmployeeID,Name,Gender,Age,Department,JobRole,Education,Salary,HireDate,Attrition,PerformanceRating,Location,YearsAtCompany
3225,Damini Bajwa,Male,30,HR,HR Manager,PhD,1245009,2015-06-16,No,3,Kolkata,9
2996,Urvi Yohannan,Female,34,Finance,Accountant,Diploma,1122192,2022-04-01,No,4,Chennai,3
6916,Lakshit Sandhu,Female,37,Marketing,Digital Marketer,Masters,1991293,2024-10-18,No,3,Chennai,0
9967,Shanaya Sampath,Male,35,Administration,Admin Manager,Masters,1931646,2024-01-29,No,4,Hyderabad,1
7649,Tushar Sant,Male,46,Finance,Financial Analyst,Masters,447623,2015-11-01,No,3,Chennai,9
8954,Anaya Sane,Female,39,Marketing,Marketing Specialist,Masters,2300448,2019-06-09,No,3,Bangalore,5
1909,Renee Kari,Male,49,Administration,Admin Manager,Bachelors,1714967,2021-12-23,No,2,Delhi,3
4562,Lakshit Saini,Male,28,Finance,Accountant,Bachelors,1949901,2019-05-12,Yes,3,Hyderabad,5
8215,Tushar Gopal,Female,24,R&D,Research Associate,High School,770483,2019-11-29,No,3,Delhi,5
3502,Zara Kapoor,Female,41,Finance,Accountant,Bachelors,677640,2017-05-16,No,3,Hyderabad,7
3104,Taran Ravi,Female,50,R&D,Lab Technician,Masters,2496250,2018-01-11,No,3,Chennai,7
1354,Kimaya Rama,Male,48,Administration,Office Assistant,PhD,1583027,2022-06-19,No,4,Chennai,2
6393,Suhana Dua,Female,54,IT Support,IT Technician,Masters,1607561,2018-06-10,No,3,Bangalore,6
3291,Neelofar Lal,Female,59,HR,HR Executive,PhD,938863,2022-10-19,No,3,Mumbai,2
9789,Kimaya Srivastava,Male,41,R&D,Research Associate,Masters,1122379,2017-08-24,No,2,Hyderabad,7
2454,Kashvi Korpal,Female,60,Sales,Sales Manager,PhD,772575,2020-09-03,Yes,4,Bangalore,4
1067,Shalv Toor,Male,29,R&D,Research Associate,PhD,534409,2022-09-28,No,3,Hyderabad,2
3009,Arnav Vasa,Female,49,Finance,Accountant,Bachelors,934428,2016-07-14,No,5,Bangalore,8
7299,Jayan Boase,Female,48,HR,HR Executive,Diploma,568376,2015-11-07,No,3,Bangalore,9
6610,Anvi Borra,Male,28,Engineering,QA Analyst,Diploma,1500745,2018-09-06,No,4,Pune,6
9840,Rohan Sandal,Female,26,IT Support,IT Technician,Masters,940593,2023-03-27,Yes,4,Chennai,2
4334,Ryan Wali,Male,31,IT Support,Helpdesk Support,Bachelors,1726842,2025-04-06,No,3,Mumbai,0
4243,Pihu Iyer,Male,26,HR,HR Executive,Bachelors,376240,2017-01-11,Yes,4,Kolkata,8
8658,Nayantara Ghose,Female,25,Sales,Sales Executive,PhD,1227845,2020-04-12,No,2,Hyderabad,5
2332,Vanya Saini,Male,54,Sales,Sales Executive,Diploma,1795030,2017-01-31,Yes,5,Chennai,8
5307,Yuvraj  Kapoor,Female,52,Engineering,Senior Developer,Masters,1998704,2024-06-29,Yes,3,Chennai,0
2070,Parinaaz Kadakia,Female,30,Finance,Accountant,Diploma,2382937,2016-04-20,No,3,Pune,9
6111,Kavya Devan,Female,24,HR,HR Manager,Bachelors,817715,2025-03-19,Yes,3,Chennai,0
7838,Jayan Bhatnagar,Male,27,Marketing,Marketing Specialist,Masters,370935,2015-07-06,No,3,Bangalore,9
2740,Taran Basak,Male,27,Administration,Admin Manager,Masters,373976,2018-06-09,No,4,Pune,6
4895,Vritika Dash,Male,22,Administration,Admin Manager,Masters,1024316,2020-07-20,No,3,Pune,4
9157,Lakshay Kulkarni,Female,30,IT Support,Helpdesk Support,PhD,552181,2021-08-24,No,4,Chennai,3
7318,Raghav Yohannan,Female,49,HR,HR Manager,Bachelors,615252,2023-12-07,No,3,Hyderabad,1
7264,Jhanvi Chaudhari,Female,49,Sales,Sales Executive,High School,1450804,2020-07-19,No,3,Delhi,4
5334,Hrishita Dutt,Male,39,R&D,Lab Technician,Bachelors,1007745,2022-05-06,No,3,Pune,3
1025,Yuvaan Dugar,Female,25,Administration,Office Assistant,Diploma,1400808,2022-02-16,No,2,Pune,3
4318,Sana Ganesh,Male,35,Engineering,QA Analyst,Masters,2221929,2023-03-10,No,3,Kolkata,2
5091,Shaan Bajwa,Male,55,IT Support,Helpdesk Support,PhD,1766030,2021-12-24,Yes,4,Delhi,3
3847,Renee Sachdeva,Male,58,Sales,Sales Executive,Bachelors,710081,2018-09-08,Yes,3,Kolkata,6
2297,Indranil Ramesh,Female,44,HR,HR Executive,Masters,1922668,2018-11-08,No,3,Kolkata,6
3550,Shlok Goda,Male,35,Administration,Admin Manager,Masters,2066574,2021-06-12,No,2,Pune,3
4825,Adira Bala,Male,35,Finance,Financial Analyst,Diploma,2033076,2021-05-31,No,2,Mumbai,3
8611,Bhamini Maharaj,Male,21,Marketing,Marketing Specialist,PhD,453770,2016-03-11,No,3,Pune,9
8020,Siya Ratti,Female,56,Administration,Office Assistant,Bachelors,885626,2020-12-30,Yes,5,Pune,4
1506,Anvi Bhalla,Male,55,R&D,Lab Technician,Diploma,960677,2022-10-06,No,3,Mumbai,2
4659,Yasmin Reddy,Male,32,R&D,Lab Technician,Masters,419537,2021-06-01,No,3,Chennai,3
8435,Ayesha Chandra,Female,32,Finance,Financial Analyst,Diploma,500566,2018-09-20,No,2,Hyderabad,6
5563,Aarna Mahajan,Female,43,R&D,Research Associate,Diploma,1927358,2016-11-29,No,3,Kolkata,8
4855,Nayantara Warrior,Female,60,Sales,Sales Executive,PhD,1945261,2024-09-13,No,4,Chennai,0
9429,Nakul Dada,Female,43,Sales,Sales Executive,Bachelors,438105,2019-06-01,No,3,Kolkata,5
5228,Ryan Bawa,Male,54,IT Support,Helpdesk Support,Masters,1395256,2020-06-21,No,3,Hyderabad,4
3598,Darshit Halder,Male,21,Marketing,Marketing Specialist,Masters,1592953,2019-09-08,No,3,Hyderabad,5
8733,Mohanlal Mandal,Female,51,HR,HR Executive,Diploma,2435708,2019-06-07,No,2,Bangalore,5
9480,Onkar Chopra,Male,50,Administration,Office Assistant,PhD,1673517,2018-12-26,No,4,Pune,6
8433,Ishita Sunder,Male,47,HR,HR Executive,Bachelors,338538,2016-01-20,No,3,Delhi,9
7960,Mohanlal Bath,Male,27,Administration,Admin Manager,Diploma,1095027,2018-04-08,Yes,4,Kolkata,7
9679,Yasmin Sanghvi,Female,58,Marketing,Marketing Specialist,Diploma,933107,2022-06-04,No,3,Chennai,2
7651,Elakshi Mann,Male,50,HR,HR Executive,Masters,1022462,2024-12-19,No,4,Delhi,0
5902,Keya Roy,Male,42,Marketing,Marketing Specialist,Masters,972990,2015-09-03,No,4,Mumbai,9
5818,Indranil Wagle,Male,48,IT Support,IT Technician,Masters,2380688,2017-06-08,No,3,Delhi,7
5450,Tarini Krishnan,Female,29,Engineering,QA Analyst,Bachelors,389506,2021-06-24,No,3,Delhi,3
6132,Indrajit Kadakia,Female,56,HR,HR Executive,Masters,1145662,2024-01-20,No,4,Bangalore,1
9879,Taran Warrior,Female,55,Administration,Admin Manager,Diploma,1508416,2018-04-04,No,2,Bangalore,7
6551,Reyansh Konda,Female,22,Marketing,Digital Marketer,Masters,466901,2020-04-18,No,3,Chennai,5
1235,Fateh Sharma,Female,40,R&D,Research Associate,PhD,2461238,2021-09-30,No,3,Kolkata,3
8347,Seher Krishna,Male,25,Marketing,Digital Marketer,Bachelors,1003084,2019-04-25,No,3,Mumbai,6
8174,Rhea Ramanathan,Female,26,R&D,Research Associate,High School,1573424,2020-05-30,No,3,Mumbai,4
4102,Sara Srinivasan,Male,22,IT Support,IT Technician,Masters,1473452,2019-05-14,No,5,Pune,5
9890,Hansh Master,Female,54,IT Support,IT Technician,PhD,1961011,2025-04-03,No,4,Kolkata,0
6748,Tushar Badal,Male,50,Engineering,QA Analyst,Bachelors,1442851,2017-11-30,Yes,3,Chennai,7
9653,Anya Sandhu,Male,47,Administration,Office Assistant,Bachelors,2089031,2017-09-09,No,4,Hyderabad,7
6508,Zoya Sandhu,Male,38,Administration,Office Assistant,Bachelors,307793,2023-08-24,No,4,Mumbai,1
4821,Seher Badami,Female,39,IT Support,IT Technician,High School,450087,2019-12-19,No,3,Hyderabad,5
7151,Pari Dara,Male,22,IT Support,IT Technician,High School,757610,2020-02-06,No,3,Bangalore,5
6045,Veer Goyal,Female,50,IT Support,IT Technician,Diploma,1857696,2016-12-28,Yes,5,Mumbai,8
6696,Anahi Mahal,Female,31,R&D,Lab Technician,Masters,732545,2015-05-22,No,3,Kolkata,9
6920,Bhavin Behl,Male,29,IT Support,Helpdesk Support,Diploma,697652,2016-09-07,No,5,Delhi,8
1965,Adah Wagle,Male,56,Finance,Accountant,PhD,272926,2020-08-09,No,4,Kolkata,4
3982,Fateh Sunder,Female,45,HR,HR Executive,Diploma,464810,2016-12-29,No,3,Hyderabad,8
3907,Samaira Walia,Male,33,IT Support,Helpdesk Support,PhD,615527,2020-06-03,No,3,Kolkata,4
2649,Lavanya Sibal,Female,36,Administration,Admin Manager,Masters,539315,2017-07-20,No,3,Bangalore,7
7860,Kiara Upadhyay,Male,52,IT Support,Helpdesk Support,Masters,1150191,2024-11-26,No,3,Delhi,0
7935,Vivaan Kapur,Female,56,HR,HR Executive,High School,311557,2018-07-17,No,3,Kolkata,6
7077,Jayant Mann,Male,30,IT Support,IT Technician,Masters,2226100,2023-09-29,Yes,3,Delhi,1
3150,Trisha Tak,Female,24,R&D,Research Associate,Bachelors,1036302,2021-03-02,No,2,Mumbai,4
2905,Seher Chaudhari,Male,48,Administration,Admin Manager,Bachelors,2089192,2017-01-30,No,4,Kolkata,8
9402,Baiju Doshi,Female,58,IT Support,Helpdesk Support,High School,887358,2025-03-12,No,3,Kolkata,0
8425,Suhana Kapoor,Female,37,Administration,Admin Manager,PhD,2497353,2015-06-21,Yes,4,Hyderabad,9
3117,Rania Kaul,Male,28,IT Support,IT Technician,High School,460770,2023-04-07,No,4,Mumbai,2
8058,Suhana Bath,Male,40,Administration,Admin Manager,Masters,1962439,2017-02-15,No,3,Kolkata,8
8218,Hiran Deshpande,Female,25,R&D,Research Associate,Diploma,1922139,2019-02-14,No,5,Pune,6
5901,Heer Keer,Male,22,Marketing,Marketing Specialist,Diploma,552646,2016-01-23,No,5,Kolkata,9
7843,Nitara Kothari,Female,37,Marketing,Digital Marketer,Diploma,266241,2019-09-02,No,5,Delhi,5
3949,Piya Chawla,Female,36,Administration,Admin Manager,Bachelors,310959,2023-02-05,Yes,1,Mumbai,2
7893,Zaina Rajan,Male,35,R&D,Research Associate,PhD,828459,2022-01-21,No,5,Kolkata,3
9629,Jayan Trivedi,Female,22,Finance,Financial Analyst,Masters,438126,2016-04-22,No,3,Delhi,9
1262,Ivan Lalla,Male,46,Marketing,Digital Marketer,High School,1693732,2015-10-03,No,4,Bangalore,9
1732,Kartik Rastogi,Male,47,Administration,Admin Manager,PhD,1105543,2022-09-06,No,4,Chennai,2
3045,Nehmat Sawhney,Male,44,R&D,Research Associate,Diploma,839236,2024-07-06,No,1,Kolkata,0
2986,Bhavin Rana,Male,21,Engineering,Software Engineer,Masters,728275,2025-04-07,No,3,Pune,0
7416,Onkar Salvi,Female,35,Engineering,Software Engineer,Diploma,512342,2018-03-19,No,3,Delhi,7
7163,Tushar Sani,Female,39,Marketing,Digital Marketer,PhD,668327,2022-09-29,No,3,Pune,2
9864,Hazel Loyal,Male,37,Finance,Financial Analyst,Masters,2170459,2016-02-24,No,4,Pune,9
7332,Rohan Bava,Female,60,Marketing,Marketing Specialist,High School,359449,2020-08-17,No,5,Chennai,4
5526,Zara Dyal,Female,41,Sales,Sales Executive,PhD,692715,2017-09-04,No,3,Pune,7
3989,Kavya Konda,Female,33,Engineering,Senior Developer,Diploma,2223724,2016-05-07,Yes,3,Kolkata,9
8695,Anvi Krishna,Female,53,HR,HR Executive,Diploma,1971141,2017-10-21,No,4,Hyderabad,7
9703,Himmat Wable,Male,54,HR,HR Manager,High School,1349063,2018-10-16,No,3,Bangalore,6
2283,Pari Ravel,Female,25,IT Support,IT Technician,High School,2186449,2017-10-20,No,4,Delhi,7
7316,Advika Basak,Female,25,Administration,Admin Manager,Diploma,451348,2020-12-12,No,4,Pune,4
8398,Farhan Mander,Male,29,Finance,Financial Analyst,Masters,1583818,2018-04-29,No,3,Hyderabad,7
8994,Adira Sarraf,Male,60,Finance,Accountant,Bachelors,775213,2017-05-18,No,3,Bangalore,7
6565,Ranbir Chauhan,Female,58,R&D,Lab Technician,Diploma,1907270,2015-06-30,Yes,3,Pune,9
4605,Ehsaan Dubey,Female,36,Engineering,Software Engineer,PhD,1842018,2017-01-02,Yes,3,Delhi,8
1908,Nitya Uppal,Female,33,IT Support,IT Technician,Masters,1376466,2024-09-21,No,4,Pune,0
8006,Mamooty Maharaj,Male,50,Marketing,Digital Marketer,Bachelors,398067,2017-09-06,No,4,Pune,7
2372,Samaira Khosla,Male,55,IT Support,Helpdesk Support,Diploma,979651,2023-07-15,No,2,Hyderabad,1
8914,Piya Sundaram,Female,48,R&D,Lab Technician,Bachelors,1866449,2021-01-22,No,3,Mumbai,4
5229,Ishita Sha,Male,56,IT Support,Helpdesk Support,Masters,1638088,2017-04-23,No,3,Kolkata,8
3936,Ojas Mani,Male,56,IT Support,Helpdesk Support,PhD,2161034,2018-10-08,No,2,Delhi,6
8358,Mishti Rana,Female,37,IT Support,IT Technician,Diploma,739533,2024-01-26,Yes,3,Hyderabad,1
6359,Piya Kaur,Male,43,IT Support,Helpdesk Support,Diploma,516652,2017-11-26,No,4,Mumbai,7
7350,Tushar Venkatesh,Male,48,Engineering,QA Analyst,High School,1728282,2017-10-26,No,4,Chennai,7
3732,Nishith Gokhale,Female,56,Finance,Financial Analyst,Bachelors,366655,2023-09-15,No,5,Kolkata,1
4093,Baiju Srivastava,Male,36,Marketing,Digital Marketer,Masters,2283575,2021-09-03,No,3,Pune,3
9761,Raghav Dugal,Male,57,Sales,Sales Manager,Diploma,2378446,2015-08-31,No,3,Pune,9
2257,Chirag Krish,Male,44,Marketing,Digital Marketer,High School,1638216,2021-01-11,Yes,3,Pune,4
8920,Purab Saxena,Female,60,Administration,Office Assistant,Bachelors,510788,2020-04-20,No,1,Bangalore,5
5473,Hunar Hayre,Female,48,Finance,Accountant,Masters,1910370,2018-11-10,No,3,Delhi,6
2053,Rohan Savant,Female,21,HR,HR Manager,Bachelors,602474,2015-10-26,No,3,Delhi,9
3618,Khushi Tandon,Male,47,Finance,Accountant,Masters,456099,2024-08-01,No,3,Delhi,0
4499,Chirag Garde,Male,48,IT Support,Helpdesk Support,PhD,675633,2021-08-15,No,3,Kolkata,3
5177,Indrans Vasa,Male,25,Marketing,Digital Marketer,PhD,2178049,2024-07-31,No,5,Bangalore,0
7687,Tarini Sengupta,Female,43,Finance,Financial Analyst,PhD,1205304,2017-08-21,No,4,Delhi,7
9129,Ira Golla,Male,60,Engineering,Senior Developer,Masters,347476,2015-10-07,No,3,Mumbai,9
1242,Lakshay Ahuja,Female,51,Marketing,Digital Marketer,Diploma,2450711,2016-12-01,No,4,Delhi,8
2170,Anaya Konda,Female,38,IT Support,IT Technician,High School,1963174,2023-06-25,No,3,Delhi,1
2496,Oorja Raman,Female,30,HR,HR Executive,Bachelors,666350,2024-11-07,No,3,Delhi,0
1773,Abram Dyal,Male,39,R&D,Lab Technician,Masters,1686541,2024-04-15,No,3,Hyderabad,1
4762,Arnav Chaudhuri,Female,58,Finance,Financial Analyst,Bachelors,1508446,2022-07-16,No,3,Chennai,2
1208,Navya Srinivas,Female,59,Sales,Sales Manager,Bachelors,622570,2022-03-17,No,2,Chennai,3
2084,Kiaan Master,Female,47,Administration,Office Assistant,Masters,1205132,2023-09-15,No,3,Hyderabad,1
1281,Nitya Srivastava,Male,33,Sales,Sales Manager,Bachelors,1760576,2017-08-10,No,1,Chennai,7
6675,Akarsh Talwar,Female,23,R&D,Research Associate,High School,1897536,2023-08-16,No,3,Chennai,1
5158,Raunak Suresh,Male,56,R&D,Research Associate,Bachelors,2406562,2021-06-27,Yes,3,Mumbai,3
5246,Saksham Bhattacharyya,Female,45,HR,HR Executive,High School,2156314,2019-11-20,No,2,Chennai,5
3840,Ranbir Samra,Male,52,Sales,Sales Executive,Diploma,438910,2018-10-15,No,4,Mumbai,6
8403,Miraya Halder,Female,48,Finance,Accountant,Masters,2171038,2023-08-11,No,4,Hyderabad,1
2864,Elakshi Wali,Male,24,Administration,Admin Manager,Masters,597581,2015-06-26,No,4,Bangalore,9
7809,Vidur Krishna,Male,39,Engineering,Senior Developer,Diploma,671119,2021-03-17,No,3,Kolkata,4
2826,Miraan Bhardwaj,Female,33,Administration,Admin Manager,Diploma,1351523,2018-02-13,No,3,Pune,7
3738,Dishani Jani,Female,44,Administration,Admin Manager,Masters,1123890,2024-10-01,No,4,Kolkata,0
9639,Pari Chandran,Female,50,Finance,Accountant,Masters,590987,2021-11-22,No,5,Kolkata,3
4340,Yuvraj  Chanda,Female,36,Sales,Sales Executive,Diploma,726567,2023-09-27,No,1,Chennai,1
8396,Rati Goda,Female,59,Sales,Sales Executive,Masters,2114670,2023-04-26,No,3,Mumbai,2
4248,Emir Jain,Female,22,IT Support,Helpdesk Support,Bachelors,631792,2024-05-16,No,3,Pune,0
4345,Zoya Subramanian,Male,39,Administration,Office Assistant,High School,622777,2019-03-15,No,4,Pune,6
3663,Kaira Sathe,Female,49,HR,HR Executive,High School,545430,2024-04-26,No,3,Kolkata,1
2933,Kimaya Das,Female,38,HR,HR Executive,High School,540049,2021-04-21,Yes,4,Bangalore,4
6541,Aarush Bhagat,Male,58,Administration,Admin Manager,High School,566735,2025-01-22,Yes,3,Mumbai,0
1983,Zara Venkataraman,Female,40,Marketing,Digital Marketer,Masters,1433255,2017-10-31,No,3,Chennai,7
5978,Yakshit Saxena,Female,51,Engineering,QA Analyst,Masters,1857319,2020-04-20,No,3,Kolkata,5
4090,Riya Randhawa,Male,57,Finance,Financial Analyst,Bachelors,1341691,2024-03-27,No,4,Delhi,1
3271,Jiya Kala,Female,30,Marketing,Digital Marketer,Masters,1566649,2024-02-11,No,1,Kolkata,1
8147,Reyansh Kari,Male,28,Sales,Sales Manager,Diploma,1281560,2023-03-27,No,3,Mumbai,2
6112,Inaaya  Sheth,Female,27,IT Support,Helpdesk Support,PhD,1186975,2023-01-27,No,2,Bangalore,2
3939,Shanaya Boase,Male,33,R&D,Lab Technician,Bachelors,973045,2016-01-03,No,3,Delhi,9
2924,Raunak Golla,Female,55,Engineering,QA Analyst,High School,1047160,2025-04-29,No,3,Hyderabad,0
1042,Siya Behl,Female,35,R&D,Research Associate,High School,2196842,2024-06-13,No,3,Mumbai,0
6166,Madhav Sahota,Male,35,Marketing,Marketing Specialist,Masters,548327,2020-02-25,No,3,Mumbai,5
5116,Anvi Mannan,Male,40,Finance,Financial Analyst,Diploma,1869923,2025-01-03,No,3,Mumbai,0
6030,Vritika Dugar,Female,56,Engineering,QA Analyst,Bachelors,1872136,2017-06-04,No,3,Pune,7
4751,Jayant Varty,Female,29,Administration,Office Assistant,High School,1481071,2021-01-11,No,4,Hyderabad,4
8101,Madhup Agarwal,Female,22,Marketing,Marketing Specialist,PhD,926952,2019-01-12,No,3,Chennai,6
9434,Nakul Goda,Male,28,Finance,Financial Analyst,Diploma,2342562,2024-03-06,No,5,Hyderabad,1
3396,Baiju Hari,Male,57,IT Support,Helpdesk Support,PhD,501716,2019-03-10,No,4,Mumbai,6
8237,Keya Mahajan,Male,48,Finance,Accountant,High School,2399917,2015-08-23,No,5,Bangalore,9
2776,Advik Sachdev,Female,26,R&D,Research Associate,Masters,305713,2024-02-27,No,5,Kolkata,1
2693,Indrans Ranganathan,Male,23,Engineering,Senior Developer,High School,1193557,2016-10-01,No,2,Mumbai,8
7913,Nirvi Dubey,Female,45,HR,HR Executive,PhD,1462937,2021-06-20,No,3,Chennai,3
5211,Vanya Manne,Male,49,Sales,Sales Executive,High School,2381690,2021-05-10,No,3,Chennai,3
6926,Zaina Dalal,Female,50,Engineering,QA Analyst,PhD,1677055,2017-07-25,No,5,Mumbai,7
3534,Kashvi Kothari,Female,50,HR,HR Executive,High School,634557,2024-06-14,Yes,4,Kolkata,0
3649,Hrishita Dugar,Male,35,IT Support,IT Technician,High School,640843,2019-04-01,No,5,Chennai,6
3675,Shalv Rana,Male,21,HR,HR Executive,High School,1232205,2018-05-30,No,2,Delhi,6
1985,Rhea Karan,Female,38,HR,HR Manager,Bachelors,1673485,2017-08-24,No,4,Mumbai,7
9325,Indranil Kurian,Female,26,Marketing,Digital Marketer,Diploma,1571892,2024-03-28,Yes,3,Kolkata,1
6668,Charvi Tailor,Female,39,IT Support,IT Technician,High School,1693808,2019-05-26,No,3,Mumbai,5
4695,Prerak Toor,Female,37,Finance,Accountant,PhD,1993350,2019-05-19,No,2,Hyderabad,5
7423,Tejas Vyas,Female,57,R&D,Lab Technician,Diploma,475532,2023-12-02,No,3,Kolkata,1
8116,Yashvi Toor,Male,46,Engineering,Software Engineer,High School,1180195,2022-11-30,No,2,Mumbai,2
7300,Mishti Sami,Female,45,Sales,Sales Executive,Bachelors,1683848,2019-08-16,No,2,Kolkata,5
1029,Gatik Kibe,Male,33,Finance,Financial Analyst,Diploma,339902,2018-07-22,Yes,2,Chennai,6
7688,Divit Iyer,Male,58,HR,HR Manager,Bachelors,2275084,2021-02-24,No,4,Bangalore,4
5200,Kiaan Deep,Female,31,Engineering,Software Engineer,Diploma,2166481,2021-08-24,No,4,Delhi,3
